Date,0
2017-09-28,107768.47636515487
2017-09-29,108346.91126169151
2017-10-02,108524.10335509268
2017-10-03,108656.68181439785
2017-10-04,108867.7643230349
2017-10-05,109407.54093349636
2017-10-06,109794.56001593637
2017-10-09,109500.9898485434
2017-10-10,109248.2335868381
2017-10-11,109527.20905578679
2017-10-12,109473.23234669016
2017-10-13,109350.56668785382
2017-10-16,109374.51209919942
2017-10-17,109411.51693270105
2017-10-18,109245.94571313697
2017-10-19,109600.54043193419
2017-10-20,109529.15762402966
2017-10-23,108626.41950083197
2017-10-24,108623.46148237678
2017-10-25,108238.74778525744
2017-10-26,108060.42906369346
2017-10-27,109139.07382311027
2017-10-30,109223.69361085644
2017-10-31,109450.80477668405
2017-11-01,108768.861105367
2017-11-02,108858.83141904918
2017-11-03,109300.75808755255
2017-11-06,109674.72265494554
2017-11-07,109389.2772371853
2017-11-08,109781.72937680855
2017-11-09,109987.03062083437
2017-11-10,110224.58957766624
2017-11-13,110719.56318226193
2017-11-14,110785.33193708221
2017-11-15,110876.7583397764
2017-11-16,111714.62659085027
2017-11-17,111522.90982731312
2017-11-20,111546.40235814654
2017-11-21,112232.14770017582
2017-11-22,112196.69622096409
2017-11-24,112376.95015525878
2017-11-27,112191.172866836
2017-11-28,112494.52199544232
2017-11-29,111144.5504191663
2017-11-30,111487.9101824847
2017-12-01,111545.7357217724
2017-12-04,109576.54232267509
2017-12-05,109626.3091149926
2017-12-06,110184.19195916617
2017-12-07,110624.22480131174
2017-12-08,110303.79735679759
2017-12-11,110745.80798760267
2017-12-12,110578.382897273
2017-12-13,110504.28771852756
2017-12-14,110009.31457553915
2017-12-15,111050.40952658487
2017-12-18,111278.85900232237
2017-12-19,110842.7381556086
2017-12-20,110362.50488279933
2017-12-21,110243.48258409575
2017-12-22,110274.21918675482
2017-12-26,110390.87786529724
2017-12-27,110357.31664177278
2017-12-28,110306.21625753574
2017-12-29,109525.32362741519
2018-01-02,110618.57981185254
2018-01-03,111382.512933644
2018-01-04,111200.42591461823
2018-01-05,111682.73704149552
2018-01-08,112027.2408296049
2018-01-09,111861.56446493023
2018-01-10,112234.02286982189
2018-01-11,112908.01293179969
2018-01-12,113736.4784515265
2018-01-16,112436.80018575602
2018-01-17,113064.3742768188
2018-01-18,113101.57697511865
2018-01-19,113478.68353865287
2018-01-22,114561.03580242411
2018-01-23,115106.30129223868
2018-01-24,114196.12630200484
2018-01-25,113479.67726835275
2018-01-26,114354.80846483904
2018-01-29,114080.3917497749
2018-01-30,114290.21144801538
2018-01-31,113802.38660672508
2018-02-01,113936.44019122655
2018-02-02,112282.8174136095
2018-02-05,109173.63185884096
2018-02-06,113617.49571786268
2018-02-07,113068.82153334754
2018-02-08,108426.91457658182
2018-02-09,108603.06823927612
2018-02-12,109311.98424413288
2018-02-13,110435.46270044641
2018-02-14,113036.51493642369
2018-02-15,113910.57569695002
2018-02-16,113957.17640443906
2018-02-20,114356.79586302438
2018-02-21,113722.6601974481
2018-02-22,113058.2728770916
2018-02-23,114242.20635644381
2018-02-26,114988.40177155135
2018-02-27,113657.75744554665
2018-02-28,112140.54873064143
2018-03-01,110688.60719117908
2018-03-02,113157.12426801791
2018-03-05,114846.27930384675
2018-03-06,114930.46439092119
2018-03-07,116265.12717407756
2018-03-08,116346.26585874733
2018-03-09,117666.44901174323
2018-03-12,117779.43963895146
2018-03-13,115980.36046483829
2018-03-14,115319.3803675673
2018-03-15,114897.06294781146
2018-03-16,114554.41156413528
2018-03-19,113397.00995883945
2018-03-20,113567.41281637752
2018-03-21,113533.2543208216
2018-03-22,112111.73811131676
2018-03-23,109328.59362880715
2018-03-26,110791.48179310531
2018-03-27,107024.96585395267
2018-03-28,106579.12703483197
2018-03-29,107781.38647114934
2018-04-02,105537.79051803813
2018-04-03,105795.82510434762
2018-04-04,109373.30845361881
2018-04-05,109023.58200873077
2018-04-06,107708.05438218103
2018-04-09,107381.9020278761
2018-04-10,107888.46624863856
2018-04-11,108103.01649701642
2018-04-12,108532.11343936795
2018-04-13,107429.0451006744
2018-04-16,107465.23087489896
2018-04-17,108447.96625823718
2018-04-18,108490.503717163
2018-04-19,108183.35693508916
2018-04-20,107067.00585803257
2018-04-23,106389.58842711986
2018-04-24,104110.18519251206
2018-04-25,104017.36214487607
2018-04-26,104578.3991400632
2018-04-27,103477.89510013183
2018-04-30,102496.1946483327
2018-05-01,103615.80817256104
2018-05-02,103070.75933890406
2018-05-03,103408.05558633486
2018-05-04,105514.80695784366
2018-05-07,105855.60606918618
2018-05-08,106024.26763914569
2018-05-09,106874.3274854069
2018-05-10,107587.27310967584
2018-05-11,107716.91481138923
2018-05-14,107454.0491097204
2018-05-15,107312.89574175382
2018-05-16,107926.75483050787
2018-05-17,107969.02323518251
2018-05-18,107822.41264207306
2018-05-21,107643.35056223186
2018-05-22,107028.45923749826
2018-05-23,108355.25911386097
2018-05-24,108390.88035222807
2018-05-25,108561.01092508083
2018-05-29,108532.83921668956
2018-05-30,109030.18144857908
2018-05-31,108833.34337992065
2018-06-01,109802.39250195885
2018-06-04,110330.07492150106
2018-06-05,110568.93599995185
2018-06-06,111095.43344412385
2018-06-07,110195.68585792578
2018-06-08,110742.76544692388
2018-06-11,110926.53359878217
2018-06-12,111359.02895881004
2018-06-13,111096.2952277541
2018-06-14,111635.84778441618
2018-06-15,111944.38203197539
2018-06-18,112731.18101305417
2018-06-19,113719.16879958288
2018-06-20,113973.43349663905
2018-06-21,112697.13192563066
2018-06-22,112014.6591366639
2018-06-25,110559.85144438504
2018-06-26,110675.32779545532
2018-06-27,108614.6621125601
2018-06-28,109572.14962857007
2018-06-29,109080.79616039823
2018-07-02,110775.72897134602
2018-07-03,109448.80678320208
2018-07-05,109967.30263327244
2018-07-06,111305.85792150992
2018-07-09,111657.98265078763
2018-07-10,111493.74682076802
2018-07-11,111755.88167114233
2018-07-12,112782.37847141415
2018-07-13,112758.74695667665
2018-07-16,112384.11951624467
2018-07-17,113879.53431168485
2018-07-18,113807.22810703375
2018-07-19,113741.8199817615
2018-07-20,113410.01162507756
2018-07-23,113917.57850115324
2018-07-24,112858.4815162463
2018-07-25,114199.55705538744
2018-07-26,114259.80162308547
2018-07-27,112053.74889545892
2018-07-30,110528.79885428511
2018-07-31,110777.16185828093
2018-08-01,110855.84129885159
2018-08-02,112927.93225202797
2018-08-03,112823.65549654736
2018-08-06,113548.02511158361
2018-08-07,113620.66301943039
2018-08-08,113740.77329856316
2018-08-09,113816.63055982353
2018-08-10,113880.54895144937
2018-08-13,113470.03860762987
2018-08-14,113802.73666597196
2018-08-15,113279.62569794079
2018-08-16,112983.93930570732
2018-08-17,113414.73955831118
2018-08-20,113221.32760939852
2018-08-21,113496.86932119733
2018-08-22,114148.85166146488
2018-08-23,114032.91116337055
2018-08-24,114583.33249089782
2018-08-27,114988.619595863
2018-08-28,114860.31816252171
2018-08-29,115793.4131279937
2018-08-30,115709.86293608087
2018-08-31,116142.80917421648
2018-09-04,116190.19430603329
2018-09-05,115062.4784267679
2018-09-06,113975.7654133586
2018-09-07,114319.3364966273
2018-09-10,114097.45759678473
2018-09-11,115218.94201900023
2018-09-12,115151.76770459556
2018-09-13,115350.11526319494
2018-09-14,115118.4406716798
2018-09-17,113729.62442308449
2018-09-18,114485.65733512914
2018-09-19,114305.79174234586
2018-09-20,114801.99722420632
2018-09-21,114020.67997476812
2018-09-24,114794.33074884638
2018-09-25,114878.69314150128
2018-09-26,114573.13030969739
2018-09-27,114869.51818962701
2018-09-28,115182.29907194612
2018-10-01,114410.76065431746
2018-10-02,114055.45207874071
2018-10-03,113919.7427674375
2018-10-04,112297.59272546766
2018-10-05,111066.77968942148
2018-10-08,110906.92842487588
2018-10-09,111043.40403029909
2018-10-10,107117.37684380347
2018-10-11,106261.81220346982
2018-10-12,106106.83610695568
2018-10-15,105502.14268068381
2018-10-16,107523.23110935008
2018-10-17,107150.86520910036
2018-10-18,105303.27293838587
2018-10-19,104168.72952448693
2018-10-22,103916.74638436867
2018-10-23,105462.19682760307
2018-10-24,100989.66263586773
2018-10-25,102685.33166535372
2018-10-26,103291.04861876674
2018-10-29,100136.11136655272
2018-10-30,102187.66665872095
2018-10-31,102598.8510928676
2018-11-01,104086.35027382271
2018-11-02,103146.57833379593
2018-11-05,102932.67538656075
2018-11-06,103633.6413029496
2018-11-07,105368.64399411723
2018-11-08,105183.0233878549
2018-11-09,104315.33868316845
2018-11-12,102003.81923133899
2018-11-13,101583.1490070909
2018-11-14,99779.49827735419
2018-11-15,101830.40252441862
2018-11-16,102598.63232018884
2018-11-19,99915.25983177534
2018-11-20,100517.44396355769
2018-11-21,100326.64360783568
2018-11-23,100608.79505187923
2018-11-26,101401.32428139594
2018-11-27,101998.5402102968
2018-11-28,104235.90369432385
2018-11-29,104317.80167513152
2018-11-30,105052.11249495468
2018-12-03,104425.96284971792
2018-12-04,100908.61086936596
2018-12-06,103370.69391082598
2018-12-07,100567.76584701786
2018-12-10,101447.63806939665
2018-12-11,100168.01378890175
2018-12-12,99764.78459760331
2018-12-13,98856.66414167809
2018-12-14,97785.37332040236
2018-12-17,95900.65304836589
2018-12-18,95535.77495428878
2018-12-19,93551.64879714618
2018-12-20,92428.22920385856
2018-12-21,89046.61786331299
2018-12-24,87832.99060051766
2018-12-26,91994.55418327874
2018-12-27,93736.94693155437
2018-12-28,93279.79276912463
2018-12-31,93080.03006330795
2019-01-02,95354.91888578341
2019-01-03,93598.79181659491
2019-01-04,96046.24361489879
2019-01-07,96983.46931351852
2019-01-08,97033.55560371849
2019-01-09,97510.37993123928
2019-01-10,98603.10370549177
2019-01-11,98944.01225194825
2019-01-14,98913.79258804371
2019-01-15,100232.94863188994
2019-01-16,100246.34306568267
2019-01-17,101309.27893654107
2019-01-18,101637.73966985638
2019-01-22,100362.40248210746
2019-01-23,99852.46623638055
2019-01-24,100294.99406069104
2019-01-25,100811.08497720008
2019-01-28,100963.1265517898
2019-01-29,100119.80449933215
2019-01-30,101365.7302281426
2019-01-31,102400.32132831123
2019-02-01,102506.1597017072
2019-02-04,103652.50649960114
2019-02-05,104296.99683603877
2019-02-06,103942.40592555543
2019-02-07,103542.49222690461
2019-02-08,104485.96676036029
2019-02-11,104208.3276908926
2019-02-12,104998.08429600284
2019-02-13,104756.95688258884
2019-02-14,105277.1829612647
2019-02-15,105331.31639609914
2019-02-19,105840.53171990409
2019-02-20,105823.00680241996
2019-02-21,105600.75252598204
2019-02-22,106248.75932724375
2019-02-25,105816.77967968142
2019-02-26,106013.51640445506
2019-02-27,106409.17637853307
2019-02-28,106398.15489485742
2019-03-01,106508.93453908412
2019-03-04,105685.35241874702
2019-03-05,105602.69497434463
2019-03-06,104634.40570287783
2019-03-07,103762.93942068904
2019-03-08,104806.88622594709
2019-03-11,106433.3689501435
2019-03-12,106702.96736132546
2019-03-13,107011.4017372137
2019-03-14,106817.11180797766
2019-03-15,107237.21098037157
2019-03-18,107489.4079899635
2019-03-19,107164.0607562981
2019-03-20,107261.4835291119
2019-03-21,109120.25098588543
2019-03-22,106915.81168260984
2019-03-25,107176.26173425907
2019-03-26,107058.22892825645
2019-03-27,106242.7190203
2019-03-28,106368.93446487642
2019-03-29,106404.86287136885
2019-04-01,106795.95583953134
2019-04-02,107124.6182271755
2019-04-03,107183.93696251664
2019-04-04,107150.26514551003
2019-04-05,107477.62746142744
2019-04-08,107870.78737621655
2019-04-09,107659.9366165661
2019-04-10,108224.00876284666
2019-04-11,107846.21356474223
2019-04-12,107846.35206977742
2019-04-15,107695.79430837855
2019-04-16,107691.21966639666
2019-04-17,107036.76870979964
2019-04-18,107031.54782666473
2019-04-22,107648.000259003
2019-04-23,108909.58539144944
2019-04-24,108629.76396816691
2019-04-25,108201.02206047798
2019-04-26,108817.08026458854
2019-04-29,109006.73296341753
2019-04-30,108878.69376164435
2019-05-01,107763.65767250072
2019-05-02,107633.61560329505
2019-05-03,108579.49833797869
2019-05-06,110503.548238058
2019-05-07,109407.78530794688
2019-05-08,109367.5756492955
2019-05-09,110166.67547031885
2019-05-10,110664.7177637533
2019-05-13,109617.57231008411
2019-05-14,110256.63362497717
2019-05-15,112256.46090845212
2019-05-16,113194.77238784266
2019-05-17,113010.4285562888
2019-05-20,112839.3148158427
2019-05-21,113132.11448449103
2019-05-22,113147.29704678328
2019-05-23,112668.15842388141
2019-05-24,112102.14301525771
2019-05-28,111394.73686255241
2019-05-29,111310.52424369485
2019-05-30,111343.77933307839
2019-05-31,111078.4915396167
2019-06-03,109463.48866316894
2019-06-04,111134.5430534715
2019-06-05,110985.10437179203
2019-06-06,111472.67348374819
2019-06-07,112770.93364228525
2019-06-10,113122.3065489702
2019-06-11,111998.81753301382
2019-06-12,111849.40690921023
2019-06-13,112057.7308064296
2019-06-14,111906.59527119296
2019-06-17,112272.82045937277
2019-06-18,112739.14720657811
2019-06-19,112980.46135614307
2019-06-20,112476.00518259799
2019-06-21,112518.31342154201
2019-06-24,112030.21112689778
2019-06-25,110343.16996057898
2019-06-26,110010.08283347437
2019-06-27,110403.60015264113
2019-06-28,110645.17791176462
2019-07-01,109902.32379287781
2019-07-02,110207.29578203343
2019-07-03,110758.49910069341
2019-07-05,111283.57493649524
2019-07-08,111084.26534945583
2019-07-09,112191.05293294329
2019-07-10,112456.2077478987
2019-07-11,112138.23481863494
2019-07-12,112615.51013239854
2019-07-15,112547.51356993886
2019-07-16,112153.87632026937
2019-07-17,111624.88151926326
2019-07-18,112384.59487305554
2019-07-19,111091.16017365277
2019-07-22,111528.20373399415
2019-07-23,111648.63377086853
2019-07-24,112926.14717524017
2019-07-25,112161.8459073596
2019-07-26,112647.45041969532
2019-07-29,112217.5748789497
2019-07-30,112787.95957796126
2019-07-31,111218.33277893897
2019-08-01,110139.63025114423
2019-08-02,109423.95002898811
2019-08-05,108063.16628774467
2019-08-06,108461.3878536959
2019-08-07,110079.22282058542
2019-08-08,111712.99191013056
2019-08-09,111181.47301982278
2019-08-12,110561.6950787181
2019-08-13,112870.67746659202
2019-08-14,111389.24725368078
2019-08-15,111052.0842685617
2019-08-16,112011.61955621786
2019-08-19,111964.46944518138
2019-08-20,111392.69291195777
2019-08-21,111436.32335211642
2019-08-22,110779.25048184989
2019-08-23,108103.36346998115
2019-08-26,108436.94383144681
2019-08-27,107314.98179954257
2019-08-28,108120.4243290671
2019-08-29,108496.12602324052
2019-08-30,107788.44120786208
2019-09-03,107348.37111938962
2019-09-04,107713.90205848795
2019-09-05,108456.0207887301
2019-09-06,108155.56561603562
2019-09-09,107577.33444836462
2019-09-10,108034.1072863648
2019-09-11,109075.50538728798
2019-09-12,108914.54397528418
2019-09-13,108730.24169580496
2019-09-16,109157.30864700206
2019-09-17,109657.90953977538
2019-09-18,109695.06778649837
2019-09-19,109551.68376149425
2019-09-20,108652.10252246972
2019-09-23,108732.11536696184
2019-09-24,106682.18384682878
2019-09-25,107839.96676230556
2019-09-26,107312.66843041594
2019-09-27,105879.36334288634
2019-09-30,106347.99788004765
2019-10-01,104782.6220789299
2019-10-02,103903.37705733646
2019-10-03,105040.74378510089
2019-10-04,106024.02178203876
2019-10-07,106022.42114719794
2019-10-08,105022.50154699053
2019-10-09,105125.98532643827
2019-10-10,105740.68042147
2019-10-11,105868.13934236566
2019-10-14,105924.72717311334
2019-10-15,106893.61028208655
2019-10-16,106951.14088934912
2019-10-17,106688.76229989268
2019-10-18,105899.25017040558
2019-10-21,106232.01865800613
2019-10-22,105144.54059540066
2019-10-23,105528.58365821966
2019-10-24,105602.88890681344
2019-10-25,106801.75480163335
2019-10-28,107320.19085719879
2019-10-29,106848.9984798362
2019-10-30,107103.08767883964
2019-10-31,106819.43937080518
2019-11-01,107477.53271514505
2019-11-04,107321.0052554694
2019-11-05,107169.29262965386
2019-11-06,106966.56192066209
2019-11-07,106706.06511288865
2019-11-08,107372.95219332656
2019-11-11,107793.47172484502
2019-11-12,107984.59366780991
2019-11-13,108330.4510868274
2019-11-14,108560.39990750322
2019-11-15,108768.61437155039
2019-11-18,109033.61602548258
2019-11-19,108940.0723741754
2019-11-20,108725.34554103742
2019-11-21,108449.19124454928
2019-11-22,108313.6681336373
2019-11-25,109235.38225778943
2019-11-26,109393.87433362275
2019-11-27,109842.95104485234
2019-11-29,109633.68996935624
2019-12-02,108308.28217044358
2019-12-03,109075.3355672951
2019-12-04,109192.85243805575
2019-12-05,108973.78480866531
2019-12-06,109254.98650227579
2019-12-09,108888.35220190836
2019-12-10,108795.16756366887
2019-12-11,109084.19600492268
2019-12-12,109992.16214678444
2019-12-13,110256.85452057282
2019-12-16,110544.31865140473
2019-12-17,110467.82972084876
2019-12-18,110381.42562671738
2019-12-19,110983.97365564476
2019-12-20,111147.36558882876
2019-12-23,111090.8641928908
2019-12-24,111064.44205283033
2019-12-26,111710.50361704291
2019-12-27,111181.54981226643
2019-12-30,110459.7212810387
2019-12-31,111126.77642498614
2020-01-02,111775.0194657085
2020-01-03,112327.14175383426
2020-01-06,113934.39547058781
2020-01-07,113833.22782409373
2020-01-08,114601.61160959039
2020-01-09,114616.05976018167
2020-01-10,113944.59889095525
2020-01-13,114689.20585229844
2020-01-14,114450.68442109738
2020-01-15,114511.78775351467
2020-01-16,115048.84319475784
2020-01-17,115006.83233120888
2020-01-21,115126.48544275286
2020-01-22,114761.53845249035
2020-01-23,115064.55250596159
2020-01-24,113465.18584642698
2020-01-27,114049.8240694606
2020-01-28,114890.89132760954
2020-01-29,114359.48818351256
2020-01-30,115449.2972777111
2020-01-31,113302.47140393592
2020-02-03,114321.75214084332
2020-02-04,115168.12228965592
2020-02-05,114381.17731622967
2020-02-06,114754.855092072
2020-02-07,114681.01648372333
2020-02-10,116308.88560162125
2020-02-11,115804.89608600286
2020-02-12,116251.45305035973
2020-02-13,116912.69665726698
2020-02-14,116940.08708510974
2020-02-18,117588.88133443483
2020-02-19,118002.00842255441
2020-02-20,117421.21692261305
2020-02-21,115831.654537841
2020-02-24,116245.64137983395
2020-02-25,112051.46688534913
2020-02-26,111668.87219446214
2020-02-27,109401.4067548662
2020-02-28,113338.788939693
2020-03-02,117066.08390815239
2020-03-03,113396.6642435604
2020-03-04,115758.40791343873
2020-03-05,115080.19436687515
2020-03-06,116528.72286584057
2020-03-09,116422.56043137383
2020-03-10,118185.80805027031
2020-03-11,115510.14679035015
2020-03-12,112437.91968323052
2020-03-13,116345.56124878488
2020-03-16,108663.29254363188
2020-03-17,112700.9787242012
2020-03-18,114130.0043431712
2020-03-19,116644.25710046069
2020-03-20,110713.13071579911
2020-03-23,110929.6347879796
2020-03-24,114347.32415373945
2020-03-25,113776.30770779899
2020-03-26,118889.0850689491
2020-03-27,118072.7511145736
2020-03-30,121041.7502399978
2020-03-31,120416.84247768314
2020-04-01,118820.00292404997
2020-04-02,121578.16989656804
2020-04-03,119884.0726706133
2020-04-06,123844.70279291464
2020-04-07,120147.17279662681
2020-04-08,121882.25294537235
2020-04-09,121652.04082313245
2020-04-13,122620.89350861056
2020-04-14,125006.7556435626
2020-04-15,125563.56985584571
2020-04-16,126352.12665220723
2020-04-17,126099.33698255895
2020-04-20,126207.70397032886
2020-04-21,123262.20342246008
2020-04-22,124151.17196703858
2020-04-23,123654.9387007008
2020-04-24,125168.92849397662
2020-04-27,125343.79908920579
2020-04-28,122248.29854215018
2020-04-29,123803.84433650236
2020-04-30,123505.55807689203
2020-05-01,122419.49886640346
2020-05-04,124642.99514660137
2020-05-05,124635.35443344647
2020-05-06,124350.11525321593
2020-05-07,124431.59307896279
2020-05-08,125316.79876034321
2020-05-11,127218.77770822342
2020-05-12,124149.02022341517
2020-05-13,122179.41114446295
2020-05-14,124343.81327068873
2020-05-15,126799.31563382402
2020-05-18,127596.26725711269
2020-05-19,127010.51313171361
2020-05-20,127968.11481053723
2020-05-21,126735.40700393029
2020-05-22,127364.26638517917
2020-05-26,125206.18302730686
2020-05-27,126093.57659864305
2020-05-28,125771.39529504789
2020-05-29,127212.71914817928
2020-06-01,128295.67679568972
2020-06-02,128856.91726688844
2020-06-03,129271.44689827939
2020-06-04,128818.098680579
2020-06-05,130285.55876244455
2020-06-08,131629.1994218064
2020-06-09,132783.91180155834
2020-06-10,132890.39675357766
2020-06-11,128838.90988989577
2020-06-12,127154.00239813856
2020-06-15,131188.64733426043
2020-06-16,130477.83761970855
2020-06-17,130047.70198481753
2020-06-18,130712.49237286476
2020-06-19,129462.78977954762
2020-06-22,130907.57581239784
2020-06-23,130914.55403668655
2020-06-24,128531.14571774169
2020-06-25,130058.55337424927
2020-06-26,126962.94468830156
2020-06-29,128293.81572223041
2020-06-30,130677.47068997315
2020-07-01,131858.59226109445
2020-07-02,131074.78543084493
2020-07-06,132001.77036755224
2020-07-07,131132.4846580645
2020-07-08,132179.97731919336
2020-07-09,131980.15394736372
2020-07-10,132875.34235313477
2020-07-13,128676.30062737751
2020-07-14,130901.93577140568
2020-07-15,130577.30853437852
2020-07-16,130951.89104250217
2020-07-17,130985.19979452458
2020-07-20,133985.06531383083
2020-07-21,132037.70430679424
2020-07-22,132266.87439098294
2020-07-23,129444.71815875085
2020-07-24,130309.44498189585
2020-07-27,131741.98154485272
2020-07-28,130399.25995838
2020-07-29,131248.78079391364
2020-07-30,132978.09803124514
2020-07-31,133025.13915439651
2020-08-03,133689.246595998
2020-08-04,134220.1849092849
2020-08-05,134593.8015643263
2020-08-06,136040.0426237754
2020-08-07,135283.82540454957
2020-08-10,134482.32680484068
2020-08-11,132517.93845715496
2020-08-12,134151.798098697
2020-08-13,134342.06866462695
2020-08-14,134062.9708805849
2020-08-17,134625.1985420152
2020-08-18,135108.34454155524
2020-08-19,134285.03219393478
2020-08-20,136324.7671667161
2020-08-21,136970.87835933344
2020-08-24,136139.06643931256
2020-08-25,137291.36697969434
2020-08-26,139060.93610899427
2020-08-27,138313.16754994786
2020-08-28,138388.2991718114
2020-08-31,139057.2878740319
2020-09-01,140098.19651063523
2020-09-02,140204.9589199257
2020-09-03,135432.12572434978
2020-09-04,134444.44809117247
2020-09-08,133790.64892642153
2020-09-09,134719.28144300677
2020-09-10,130931.00740249075
2020-09-11,129069.67616795964
2020-09-14,129614.91234335402
2020-09-15,129572.76883785342
2020-09-16,127591.31546571659
2020-09-17,128941.32922424424
